,Year,State_pair,M_ij_mean,M_ij_sd,path_ind,M_ij,P_i,P_j,H_i,H_j,I_i,I_j,AF_i,AF_j,D_ij,A_i,A_j,rho_i,rho_j,SP_ij,SH_ij,SI_ij,SA_ij,SAF_ij,Srho_ij,ADC_i,ADC_j,pred_gravity,pred_radiation,pred_xgb
32344,2017,North Dakota - Vermont,0.0,17.630748125441304,4.5,2.6,19593849.0,8471011.0,356.51,455.98999999999995,61543.0,70811.0,0.0057928602765546,0.006439536230246701,2202.198783512909,183123.36,24902.85,106.99808588046878,340.16231073953384,242465263.0,12553.049999999996,2056243.0,7146814.919999999,0.00610484753018,33.926338615748016,1500.0,0.0,1187.4512761151418,958.3983826609169,19.949049
32345,2017,North Dakota - Virginia,442.0,138.61415767588338,4.5,422.8,19593849.0,625132.0,356.51,432.4,61543.0,63682.0,0.0057928602765546,0.0067899877516409,2254.2343945990538,183123.36,110771.71,106.99808588046878,5.643426466920119,256964460.0,13456.23,2209147.0,7203851.899999997,0.0060911428709814,35.67042515129997,1500.0,175.0,349.48813158904335,267.0954574227868,659.90643
32346,2017,North Dakota - Washington,402.0,205.489409186178,4.5,468.0,19593849.0,7427951.0,356.51,537.48,61543.0,71540.0,0.0057928602765546,0.007512999720436101,1653.468167617381,183123.36,184674.77,106.99808588046878,40.22179640456572,81897780.0,5579.1500000000015,1012517.0,3665570.020000001,0.0055101790883511,22.34244048078503,1500.0,375.0,1460.1482795438615,2104.378112956487,2384.7524
32347,2017,North Dakota - West Virginia,0.0,85.72191329955945,4.5,18.0,19593849.0,5793147.0,356.51,219.13000000000002,61543.0,63482.0,0.0057928602765546,0.0034518446173718,1922.73848604956,183123.36,62758.28999999999,106.99808588046878,92.30887266048836,124113912.0,8126.920000000003,1432088.0,4859101.59,0.0056748747283686,25.542563723184063,1500.0,52.5,1131.3165078439824,1379.8682327261322,34.94423
32348,2017,North Dakota - Wisconsin,286.0,215.21671849676628,4.5,327.3,19593849.0,1818683.0,356.51,324.39,61543.0,46957.0,0.0057928602765546,0.0069082351939007995,1085.9793249162892,183123.36,169652.77,106.99808588046878,10.720031273288376,30632118.0,2495.95,427130.0,1674854.5799999996,0.0058435370964343,18.28941949097456,1500.0,750.0,1130.3115005763036,2080.197872970596,848.0796
32349,2017,North Dakota - Wyoming,160.0,191.50640205220728,4.5,169.5,19593849.0,579994.0,356.51,297.51,61543.0,59536.0,0.0057928602765546,0.004997144584789,909.105945480332,183123.36,253348.62000000002,106.99808588046878,2.289311858102878,7496877.0,1132.58,184296.0,805774.9,0.0061454399444372,9.30393463484653,1500.0,375.0,788.0557713935059,2135.869371968019,465.96667
32350,2017,Ohio - Alabama,1544.0,625.5875800372105,4.5,1684.6,11665706.0,4877989.0,265.14,297.42,60688.0,50865.0,0.0043689032428157,0.005847242701268,894.7529584682995,116104.51999999999,135775.57,100.47589878499132,35.92685340963768,92787043.0,7431.15,1159970.0,1943572.2599999993,0.0064063294740381,47.74046476666632,375.0,1500.0,1733.0297118207975,1315.650713850145,1886.5392
32351,2017,Ohio - Alaska,1100.0,203.66553869044267,4.5,1136.1,11665706.0,740983.0,265.14,317.21,60688.0,77987.0,0.0043689032428157,0.0040674727839255,4124.893714648119,116104.51999999999,1700140.75,100.47589878499132,0.43583626826190713,311289676.0,18532.59,2925107.0,7963470.409999998,0.0063356964377713,39.08970084312777,375.0,0.0,174.41152701276607,194.65091357497454,72.88683
32352,2017,Ohio - Arizona,3007.0,1327.777720895304,4.5,3667.3,11665706.0,3003855.0,265.14,357.05,60688.0,49751.0,0.0043689032428157,0.0071767401660268,2677.77595825731,116104.51999999999,295275.54,100.47589878499132,10.173057341627418,253472302.0,15890.689999999997,2547646.0,6301874.039999998,0.0062374011145975,40.22173410498698,375.0,52.5,498.6195770843938,452.7878101738241,6902.973
32353,2017,Ohio - Arkansas,435.0,418.2743003552972,4.5,387.1,11665706.0,7048088.0,265.14,268.48,60688.0,59700.0,0.0043689032428157,0.0044971524288107,1008.0196559259527,116104.51999999999,137741.38,100.47589878499132,51.16899511243462,119423948.0,9327.649999999998,1475789.0,2479189.4399999995,0.0063204496035679,48.17056174618105,375.0,750.0,1837.1917693574464,1269.9980751818705,703.6654
32354,2017,Ohio - California,12056.0,1287.0446131572153,4.5,12469.8,11665706.0,39337785.0,265.14,579.44,60688.0,70038.0,0.0043689032428157,0.0082732231074559,3289.9584643399003,116104.51999999999,424001.13,100.47589878499132,92.77754755040394,267804597.0,17450.67,2792571.0,7284649.539999997,0.0062489619780481,36.76286628882906,375.0,35000.0,1345.9100292998082,1391.9408029129715,9364.141
32355,2017,Ohio - Colorado,2448.0,1628.7163526916297,4.5,2285.0,11665706.0,5617421.0,265.14,488.66,60688.0,74984.0,0.0043689032428157,0.0065168569294782,1872.048746076733,116104.51999999999,269619.0,100.47589878499132,20.83466298740074,234809332.0,14264.939999999999,2274226.0,5116578.669999999,0.0062724373039442,45.891863908348746,375.0,3500.0,929.2407576376727,648.8812948279618,3534.1406
32356,2017,Ohio - Connecticut,784.0,233.4554234541193,4.5,888.2,11665706.0,3575324.0,265.14,385.69,60688.0,74304.0,0.0043689032428157,0.0051907030577088,890.4261383521531,116104.51999999999,14358.959999999997,100.47589878499132,248.99602756745617,89211719.0,7045.460000000001,1085666.0,1929213.3,0.006489528086907001,46.24253782616988,375.0,0.0,1508.8472685215618,1177.174205437968,633.22577
32357,2017,Ohio - Delaware,310.0,251.08617157956064,4.5,226.4,11665706.0,697079.0,265.14,435.4,60688.0,81282.0,0.0043689032428157,0.0053566595310154,646.6457484985864,116104.51999999999,5060.86,100.47589878499132,137.73923799512335,66636594.0,4521.01,727350.0,1343075.58,0.006215728328865,49.61492487265683,375.0,0.0,957.4582470117911,689.36306363147,168.86087
32358,2017,Ohio - District of Columbia,599.0,431.04139382544435,4.5,788.8,11665706.0,957942.0,265.14,803.19,60688.0,64961.0,0.0043689032428157,0.0123641877434152,525.3265915066894,116104.51999999999,176.12,100.47589878499132,5439.1437656143535,45800061.0,1505.92,296813.0,631778.7,0.005073632219613,72.49383526225243,375.0,0.0,1345.1081304523475,1060.2654733387594,383.93204
32359,2017,Ohio - Florida,16019.0,2165.542235269721,4.5,17095.2,11665706.0,20977089.0,265.14,399.71,60688.0,53086.0,0.0043689032428157,0.0075294804656594,1063.7758001885677,116104.51999999999,170313.22,100.47589878499132,123.16770829651391,129724777.0,10744.679999999998,1648388.0,2668487.36,0.0065182954498576,48.61359995349575,375.0,35000.0,2886.8087168453876,1917.0789788093305,39740.41
32360,2017,Ohio - Georgia,6119.0,1260.294512553097,4.5,5831.6,11665706.0,10417031.0,265.14,323.43,60688.0,57985.0,0.0043689032428157,0.0055778218504785,700.6195167624406,116104.51999999999,153952.19,100.47589878499132,67.66406505811966,72360775.0,5308.900000000001,863169.0,1431034.57,0.0061504757469278,50.565357760714335,375.0,3500.0,3086.2728383443896,2230.956440781195,4977.2305
32361,2017,Ohio - Hawaii,199.0,391.5241997511793,4.5,218.3,11665706.0,1425763.0,265.14,582.76,60688.0,73599.0,0.0043689032428157,0.007918042364706,7243.846568998956,116104.51999999999,28313.879999999997,100.47589878499132,50.35562063553282,312030659.0,18849.800000000003,3003094.0,9663611.159999996,0.0062767932006124,32.2892398952857,375.0,0.0,139.24711131919196,265.2383867607747,611.1702
32362,2017,Ohio - Idaho,182.0,335.59217121529656,4.5,185.3,11665706.0,3143734.0,265.14,348.27,60688.0,63467.0,0.0043689032428157,0.0054874186585154,2766.5545372483566,116104.51999999999,216456.66,100.47589878499132,14.5236187234895,256476157.0,16247.739999999996,2597397.0,6597149.579999998,0.006255393380372701,38.876813976984295,375.0,175.0,493.918840737527,457.8908087430691,461.89258
32363,2017,Ohio - Illinois,9866.0,939.9012621355953,4.5,9941.2,11665706.0,1719745.0,265.14,327.26,60688.0,59497.0,0.0043689032428157,0.0055004454006084,567.6976702793812,116104.51999999999,150007.62,100.47589878499132,11.464384275945449,54097883.0,3080.36,480762.0,851884.6699999999,0.0064072451649672,63.50376395433905,375.0,1500.0,1638.3166125904472,1233.2117856266846,5274.015
32364,2017,Ohio - Indiana,12761.0,1546.6421803835408,4.5,13199.4,11665706.0,12779893.0,265.14,271.12,60688.0,65969.0,0.0043689032428157,0.0041098091527838,269.2102646963699,116104.51999999999,94327.8,100.47589878499132,135.48384463540972,10248737.0,537.29,113154.0,167422.77999999997,0.0047483076161691,61.21471044740747,375.0,375.0,8254.885716141482,7208.723751984318,11560.836
32365,2017,Ohio - Iowa,1679.0,612.2125297351515,4.5,1645.9,11665706.0,6662068.0,265.14,279.03,60688.0,58767.0,0.0043689032428157,0.004748072898055,911.7851304309166,116104.51999999999,145754.84,100.47589878499132,45.70735352596181,97665032.0,7728.5700000000015,1210835.0,2079347.83,0.006382843244537801,46.9690691431842,375.0,750.0,1965.608753812636,1454.934483690827,906.746
32366,2017,Ohio - Kansas,1221.0,486.9734223613271,4.5,1339.2,11665706.0,2910892.0,265.14,261.63,60688.0,56900.0,0.0043689032428157,0.0045980667838312,1092.6244134279996,116104.51999999999,213110.37999999998,100.47589878499132,13.65908127046651,156813248.0,11403.319999999998,1758004.0,2964244.64,0.0064865153890434,52.90158777178391,375.0,375.0,1134.2132209371173,673.3993580140764,1379.601
32367,2017,Ohio - Kentucky,13237.0,2012.945070459868,4.5,13121.7,11665706.0,4455590.0,265.14,318.16,60688.0,49672.0,0.0043689032428157,0.0064052182315992,253.6811833786835,116104.51999999999,104664.49,100.47589878499132,42.57021650800573,5793147.0,219.13000000000002,63482.0,62758.28999999999,0.0034518446173718,92.30887266048836,375.0,750.0,5371.29272662969,5953.916706051236,13577.837
32368,2017,Ohio - Louisiana,762.0,600.0533930969161,4.5,856.3,11665706.0,4673673.0,265.14,271.02,60688.0,43565.0,0.0043689032428157,0.0062210490072305,1288.5128793527665,116104.51999999999,134273.37,100.47589878499132,34.80714753789229,176863458.0,12459.889999999998,1940694.0,3469364.5700000003,0.0064203269552026,50.978631513493546,375.0,750.0,1209.5552271911192,758.7874515887548,840.77216
32369,2017,Ohio - Maine,353.0,434.6891348169149,4.5,315.0,11665706.0,6863560.0,265.14,496.77,60688.0,76243.0,0.0043689032428157,0.0065156145482208,1192.3068254182415,116104.51999999999,91652.33,100.47589878499132,74.88691231308576,169999898.0,11963.12,1864451.0,3377712.2400000007,0.0064164303593926,50.32989370343756,375.0,0.0,1551.9959469790206,937.212602165266,386.85565
32370,2017,Ohio - Maryland,3618.0,1073.6517651561844,4.5,3865.5,11665706.0,6028186.0,265.14,447.18999999999994,60688.0,82093.0,0.0043689032428157,0.0054473584836709,568.5238965077189,116104.51999999999,32134.129999999997,100.47589878499132,187.59449843515293,55817628.0,3407.6200000000003,540259.0,1001892.29,0.0063073822000188,55.7122043528252,375.0,52.5,2914.555444962079,2130.281107295078,3807.0483
32371,2017,Ohio - Massachusetts,2392.0,910.7193342038302,4.5,2768.7,11665706.0,1335743.0,265.14,716.19,60688.0,53316.0,0.0043689032428157,0.0134329282016655,1033.6487535895506,116104.51999999999,27337.45,100.47589878499132,48.86128735489228,128389034.0,10028.489999999998,1595072.0,2641149.91,0.0062871707358664,48.61103624367917,375.0,0.0,834.3278914780468,552.0953252036585,2467.1907
32372,2017,Ohio - Michigan,15671.0,2099.8828974232506,4.5,15393.0,11665706.0,9976752.0,265.14,300.0,60688.0,56405.0,0.0043689032428157,0.0053186774222143,334.0673727638306,116104.51999999999,250737.9,100.47589878499132,39.78956511959301,23028630.0,808.41,179123.0,261750.58,0.0045131557644746,87.97928929135517,375.0,750.0,6027.072386024896,4615.226625128645,6709.496
32373,2017,Ohio - Minnesota,1810.0,407.33107738088535,4.5,1799.5,11665706.0,5569283.0,265.14,360.7,60688.0,69975.0,0.0043689032428157,0.0051546981064665,995.4561869364532,116104.51999999999,225182.37000000002,100.47589878499132,24.73232251707805,113854665.0,8966.949999999999,1405814.0,2254007.07,0.006378475388636,50.51211529695869,375.0,3500.0,1667.801667983985,1185.9991809608794,1876.3909
32374,2017,Ohio - Mississippi,951.0,339.2399122067672,4.5,941.4,11665706.0,6111382.0,265.14,258.93,60688.0,56530.0,0.0043689032428157,0.0045803997877233,1067.2731971484998,116104.51999999999,125444.06000000001,100.47589878499132,48.71798632792976,150701866.0,11144.389999999998,1701474.0,2838800.58,0.0065498444290068,53.08645737982765,375.0,750.0,1631.2600255553489,982.7126548913452,882.15283
32375,2017,Ohio - Missouri,3468.0,786.0881836619175,4.5,3054.8,11665706.0,2990674.0,265.14,302.05,60688.0,43281.0,0.0043689032428157,0.006978812874009299,805.5751407348654,116104.51999999999,180546.31,100.47589878499132,16.564581131566744,84128201.0,6121.14,996784.0,1607576.7399999998,0.0061408890993434,52.33230794319654,375.0,1500.0,1525.6865868167822,1135.637727557222,2962.4915
32376,2017,Ohio - Montana,110.0,254.7339125710313,4.5,111.3,11665706.0,1053862.0,265.14,419.9599999999999,60688.0,57407.0,0.0043689032428157,0.007315484174403799,2446.8089007156404,116104.51999999999,380849.14,100.47589878499132,2.767137665060764,252418440.0,15470.73,2490239.0,5921024.899999999,0.0062125482734789,42.6308695307125,375.0,3500.0,334.6085487398179,276.72286616564185,240.76476
32377,2017,Ohio - Nebraska,1545.0,585.4624291310337,4.5,1397.5,11665706.0,10275758.0,265.14,298.17,60688.0,49547.0,0.0043689032428157,0.0060179223767332,1160.845380852686,116104.51999999999,200357.22,100.47589878499132,51.28718595716191,159724140.0,11664.95,1814904.0,3177355.02,0.0064273096538439,50.26952889891417,375.0,1500.0,1916.0512325707325,1186.499445114936,655.83417
32378,2017,Ohio - Nevada,1363.0,630.4512346925046,4.5,1072.1,11665706.0,756755.0,265.14,317.18,60688.0,60167.0,0.0043689032428157,0.0052716605448169,3129.442088901324,116104.51999999999,286368.53,100.47589878499132,2.6425913489865667,259619891.0,16596.009999999995,2660864.0,6813606.239999997,0.0062370756265634,38.103154461124255,375.0,175.0,228.1177867579129,230.64234296413292,1083.3192
32379,2017,Ohio - New Hampshire,958.0,537.4338394100039,4.5,916.0,11665706.0,1916998.0,265.14,432.36,60688.0,59583.0,0.0043689032428157,0.0072564322038165,1017.8550009533104,116104.51999999999,24219.09,100.47589878499132,79.15235460952496,126472036.0,9596.129999999996,1535489.0,2616930.8200000003,0.0062495595865551,48.32838339990966,375.0,0.0,999.6444969895218,662.7656621160601,189.17548
32380,2017,Ohio - New Jersey,3080.0,433.47322115309146,4.5,3156.4,11665706.0,1350395.0,265.14,488.81000000000006,60688.0,75630.0,0.0043689032428157,0.0064631759883644006,701.6637921893496,116104.51999999999,22589.98,100.47589878499132,59.778494713142734,82777806.0,5632.33,921154.0,1584986.7599999998,0.0061144282063585,52.22618137201348,375.0,0.0,1203.2100663752979,793.8528222545697,1274.1552
32381,2017,Ohio - New Mexico,754.0,396.3878544064735,4.5,630.8,11665706.0,8888147.0,265.14,304.49,60688.0,71240.0,0.0043689032428157,0.0042741437394722,2066.7229801873746,116104.51999999999,314925.87,100.47589878499132,28.222981490850533,240426753.0,14753.6,2349210.0,5386197.67,0.0062802388888179,44.63756581737187,375.0,175.0,1046.7398104027973,786.5945100780408,963.6953
32382,2017,Ohio - New York,6577.0,1004.9526431501542,4.5,6481.8,11665706.0,2092844.0,265.14,622.27,60688.0,45601.0,0.0043689032428157,0.013645972676037798,825.8250552297295,116104.51999999999,141090.25,100.47589878499132,14.83337083887795,87118875.0,6423.1900000000005,1040065.0,1788123.0499999996,0.0061757582458788,48.720850055593225,375.0,375.0,1264.827494791096,935.7495699440129,4595.398
32383,2017,Ohio - North Carolina,6441.0,2019.0246387789853,4.5,7651.6,11665706.0,2972097.0,265.14,341.81,60688.0,58041.0,0.0043689032428157,0.0058891128684895,603.0322521442653,116104.51999999999,139396.38999999998,100.47589878499132,21.3211905989818,61845814.0,3854.81,622352.0,1034026.4200000002,0.0061939384785459,59.8106709884647,375.0,750.0,1992.3553217332812,1436.2916824120953,6268.7524
32384,2017,Ohio - North Dakota,647.0,71.73890616558876,4.5,615.6,11665706.0,19593849.0,265.14,356.51,60688.0,61543.0,0.0043689032428157,0.0057928602765546,1714.9774824226486,116104.51999999999,183123.36,100.47589878499132,106.99808588046878,186344465.0,13314.179999999998,2093055.0,3984430.1,0.0063611228563033,46.76816014415713,375.0,1500.0,1792.5713298126082,1391.3326441549382,316.2962
32385,2017,Ohio - Oklahoma,823.0,684.5593927326521,4.5,976.7,11665706.0,3933602.0,265.14,231.35,60688.0,51882.0,0.0043689032428157,0.0044591573185305,1369.930314923435,116104.51999999999,181048.77,100.47589878499132,21.72675351508878,181537131.0,12730.909999999998,1984259.0,3603637.94,0.006415951748234399,50.37607385163672,375.0,750.0,1055.2000746387496,684.8554801246505,851.1915
32386,2017,Ohio - Oregon,2302.0,318.56937992176705,4.5,2428.2,11665706.0,4147294.0,265.14,502.48,60688.0,62498.0,0.0043689032428157,0.0080399372779928,3296.2335507420275,116104.51999999999,254819.74,100.47589878499132,16.275403153617535,307142382.0,18030.11,2862609.0,7708650.669999999,0.006298488546637,39.843857913462834,375.0,750.0,476.5226209306505,445.7600751236725,857.62225
32387,2017,Ohio - Pennsylvania,14516.0,1572.176367323835,4.5,13642.1,11665706.0,12794679.0,265.14,397.51,60688.0,61285.0,0.0043689032428157,0.0064862527535285,521.8618557962988,116104.51999999999,119290.22,100.47589878499132,107.25673068588523,33005382.0,1108.41,235528.0,512488.47999999986,0.0047060646717163,64.40219300148952,375.0,52.5,4462.999996230765,4126.208777617532,11580.259
32388,2017,Ohio - Rhode Island,0.0,401.8594658936794,4.5,243.7,11665706.0,1056554.0,265.14,503.36,60688.0,65401.0,0.0043689032428157,0.0076965184018592,994.17762680497,116104.51999999999,4001.55,100.47589878499132,264.03618597793354,112798111.0,8463.59,1340413.0,2250005.52,0.0063141658578363,50.132370786361456,375.0,0.0,776.58739468599,550.2681558609262,200.96944
32389,2017,Ohio - South Carolina,3117.0,892.4806292464771,4.5,2923.2,11665706.0,5027102.0,265.14,352.49,60688.0,54537.0,0.0043689032428157,0.006463318481031199,685.5235181273349,116104.51999999999,82898.12999999999,100.47589878499132,60.641922803324995,67333673.0,4956.410000000001,808632.0,1348136.4400000002,0.0061293765272707,49.94574065515208,375.0,750.0,2252.110668358378,1710.1449138701503,4968.6494
32390,2017,Ohio - South Dakota,73.0,333.1603438876495,4.5,202.5,11665706.0,873732.0,265.14,351.92,60688.0,56914.0,0.0043689032428157,0.0061833643743191,1506.9632018846116,116104.51999999999,199743.39,100.47589878499132,4.374272410215928,185470733.0,12962.259999999998,2036141.0,3784686.71,0.006366091542776201,49.00557092610712,375.0,750.0,482.631593880333,330.6557499608014,71.56118
32391,2017,Ohio - Tennessee,5393.0,967.8672764035364,4.5,5746.0,11665706.0,6714748.0,265.14,338.85,60688.0,55306.0,0.0043689032428157,0.006126821683,536.5261133569204,116104.51999999999,109158.13999999998,100.47589878499132,61.51394664658083,46758003.0,2309.11,361774.0,631954.82,0.0063827417116763,73.98947127264573,375.0,750.0,3232.606935868734,2531.705911116005,6306.6978
32392,2017,Ohio - Texas,9074.0,1423.8349003373633,4.5,9003.5,11665706.0,28291024.0,265.14,296.74,60688.0,60092.0,0.0043689032428157,0.0049380949211209,1717.0113399357665,116104.51999999999,695676.59,100.47589878499132,40.66691966737015,205938314.0,13670.689999999999,2154598.0,4167553.46,0.006344891251175299,49.41467841422723,375.0,150000.0,2120.5047382411663,1501.614031173482,10007.149
32393,2017,Ohio - Utah,610.0,705.8378818495639,4.5,646.6,11665706.0,3103540.0,265.14,412.64,60688.0,69789.0,0.0043689032428157,0.0059126796486552,2438.5677498592618,116104.51999999999,219901.35999999996,100.47589878499132,14.11332790301979,249314900.0,15058.09,2420450.0,5701123.539999999,0.0062211944059988,43.73083625547957,375.0,0.0,552.39582273393,466.46377926869866,1191.5447
32394,2017,Ohio - Vermont,714.0,47.42063288911799,4.5,734.1,11665706.0,8471011.0,265.14,455.98999999999995,60688.0,70811.0,0.0043689032428157,0.006439536230246701,983.31509026666,116104.51999999999,24902.85,100.47589878499132,340.16231073953384,104327100.0,8007.600000000001,1269602.0,2225102.6699999995,0.0063071734291533,46.886420751092814,375.0,0.0,2046.2717725679845,1537.585452709832,299.90173
32395,2017,Ohio - Virginia,5506.0,1373.9824401205983,4.5,5210.9,11665706.0,625132.0,265.14,432.4,60688.0,63682.0,0.0043689032428157,0.0067899877516409,550.6618518764849,116104.51999999999,110771.71,100.47589878499132,5.643426466920119,53472751.0,2647.96,417080.0,741112.96,0.0063488059844634005,72.15195777982348,375.0,175.0,1057.6463545902668,774.1641918965589,6720.486
32396,2017,Ohio - Washington,1410.0,476.0301993869152,4.5,1400.9,11665706.0,7427951.0,265.14,537.48,60688.0,71540.0,0.0043689032428157,0.007512999720436101,3274.4260487493334,116104.51999999999,184674.77,100.47589878499132,40.22179640456572,260376646.0,16913.189999999995,2721031.0,7099974.769999998,0.0062157285234898,36.67289736016908,375.0,375.0,627.2651579846232,675.9437163898743,2379.1255
32397,2017,Ohio - West Virginia,7241.0,1245.703548587215,4.5,6922.9,11665706.0,5793147.0,265.14,219.13000000000002,60688.0,63482.0,0.0043689032428157,0.0034518446173718,214.60718910264367,116104.51999999999,62758.28999999999,100.47589878499132,92.30887266048836,0.0,0.0,0.0,0.0,0.0,0.0,375.0,52.5,7079.34722080818,9018.60170904114,6865.6826
32398,2017,Ohio - Wisconsin,2415.0,321.6091640813259,4.5,2350.4,11665706.0,1818683.0,265.14,324.39,60688.0,46957.0,0.0043689032428157,0.0069082351939007995,633.9576474160331,116104.51999999999,169652.77,100.47589878499132,10.720031273288376,64817911.0,4196.62,680393.0,1173422.81,0.0061679352962185,55.23832539099866,375.0,750.0,1516.8152953311362,1104.454884789037,2125.979
32399,2017,Ohio - Wyoming,637.0,396.9958112383853,4.5,752.3,11665706.0,579994.0,265.14,297.51,60688.0,59536.0,0.0043689032428157,0.004997144584789,1841.768599314541,116104.51999999999,253348.62000000002,100.47589878499132,2.289311858102878,234229338.0,13967.429999999998,2214690.0,4863230.049999999,0.006306720127873399,48.16332675851928,375.0,375.0,331.23739514705954,222.3192382762143,50.188625
32400,2017,Oklahoma - Alabama,744.0,370.2457106342674,4.5,757.2,3933602.0,4877989.0,231.35,297.42,51882.0,50865.0,0.0044591573185305,0.005847242701268,1094.232361474994,181048.77,135775.57,21.72675351508878,35.92685340963768,93357346.0,4344.740000000001,805859.0,3129706.79,0.005391439445362,29.82942245525818,750.0,1500.0,929.9335264435832,822.123231560572,632.8542
32401,2017,Oklahoma - Alaska,1496.0,166.58017194382475,4.5,1532.9,3933602.0,740983.0,231.35,317.21,51882.0,77987.0,0.0044591573185305,0.0040674727839255,3699.506678910523,181048.77,1700140.75,21.72675351508878,0.43583626826190713,319021780.0,18566.38,2933913.0,7898526.159999998,0.006328197189214501,40.3900390449552,750.0,0.0,124.71340848472516,113.80430395176312,202.07187
32402,2017,Oklahoma - Arizona,4193.0,555.672544367357,4.5,4220.0,3933602.0,3003855.0,231.35,357.05,51882.0,49751.0,0.0044591573185305,0.0071767401660268,1350.6250838299686,181048.77,295275.54,21.72675351508878,10.173057341627418,133275815.0,6239.960000000001,1147282.0,4013261.9799999995,0.0054389069121628,33.208849973955594,750.0,52.5,611.1642709323679,482.4682051573801,2070.0745
32403,2017,Oklahoma - Arkansas,7690.0,1115.6007865580964,4.5,7995.0,3933602.0,7048088.0,231.35,268.48,51882.0,59700.0,0.0044591573185305,0.0044971524288107,480.52274363086497,181048.77,137741.38,21.72675351508878,51.16899511243462,2910892.0,261.63,56900.0,213110.37999999998,0.0045980667838312,13.65908127046651,750.0,750.0,2371.3731193057456,8262.06257617445,6452.2603
32404,2017,Oklahoma - California,15936.0,1057.2369306945666,4.5,15940.6,3933602.0,39337785.0,231.35,579.44,51882.0,70038.0,0.0044591573185305,0.0082732231074559,2145.9411120205805,181048.77,424001.13,21.72675351508878,92.77754755040394,242796716.0,13334.349999999997,2284578.0,6707468.039999998,0.0058366796843881,36.1979683767528,750.0,35000.0,1297.8092887824055,908.2334522839689,4882.8057
32405,2017,Oklahoma - Colorado,5671.0,1197.0670020342734,4.5,5436.5,3933602.0,5617421.0,231.35,488.66,51882.0,74984.0,0.0044591573185305,0.0065168569294782,808.5984894267193,181048.77,269619.0,21.72675351508878,20.83466298740074,73178033.0,2269.52,456057.0,2013556.65,0.0049763954944228,36.34267404396097,750.0,3500.0,1315.6560711783004,1076.9926375408845,3687.8528
32406,2017,Oklahoma - Connecticut,0.0,71.130949333677,4.5,59.0,3933602.0,3575324.0,231.35,385.69,51882.0,74304.0,0.0044591573185305,0.0051907030577088,2260.3461748528507,181048.77,14358.959999999997,21.72675351508878,248.99602756745617,284227345.0,14536.059999999998,2400217.0,7272559.419999999,0.0060561440903051,39.082161944027135,750.0,0.0,409.4842840591559,266.9663730071238,118.54459
32407,2017,Oklahoma - Delaware,0.0,155.02899213750112,4.5,76.1,3933602.0,697079.0,231.35,435.4,51882.0,81282.0,0.0044591573185305,0.0053566595310154,1983.4197506976584,181048.77,5060.86,21.72675351508878,137.73923799512335,239992487.0,12092.959999999995,2067499.0,6393448.669999999,0.005849076589638,37.537250924703216,750.0,0.0,217.51258788013558,143.0289182084576,25.189465
32408,2017,Oklahoma - District of Columbia,48.0,182.38704957353076,4.5,101.7,3933602.0,957942.0,231.35,803.19,51882.0,64961.0,0.0044591573185305,0.0123641877434152,1850.9430828678123,181048.77,176.12,21.72675351508878,5439.1437656143535,220211680.0,10445.069999999998,1859160.0,6241848.199999999,0.0056181662686374,35.27988392925032,750.0,0.0,268.7586172636427,179.84633369887467,12.960683
32409,2017,Oklahoma - Florida,3485.0,918.6227730186832,4.5,3589.2,3933602.0,20977089.0,231.35,399.71,51882.0,53086.0,0.0044591573185305,0.0075294804656594,1356.2478944935242,181048.77,170313.22,21.72675351508878,123.16770829651391,136279670.0,6597.01,1197033.0,4308537.5200000005,0.0055111346136656,31.63014581337567,750.0,35000.0,1490.3245486830624,1132.5701179936693,5170.68
32410,2017,Oklahoma - Georgia,3084.0,663.2809036157402,4.5,3199.8,3933602.0,10417031.0,231.35,323.43,51882.0,57985.0,0.0044591573185305,0.0055778218504785,1217.0359377140312,181048.77,153952.19,21.72675351508878,67.66406505811966,122858784.0,5916.530000000001,1089297.0,3859309.7900000005,0.0054315122505616,31.83439285396158,750.0,3500.0,1194.381624156424,913.9319575978964,1456.982
32411,2017,Oklahoma - Hawaii,599.0,210.96102067338387,4.5,602.2,3933602.0,1425763.0,231.35,582.76,51882.0,73599.0,0.0044591573185305,0.007918042364706,6011.480005908597,181048.77,28313.879999999997,21.72675351508878,50.35562063553282,319762763.0,18883.59,3011900.0,9598666.909999996,0.006269660347289001,33.313247141315806,750.0,0.0,107.05693416448995,155.2237155902581,534.27606
32412,2017,Oklahoma - Idaho,68.0,316.13755259411994,4.5,127.0,3933602.0,3143734.0,231.35,348.27,51882.0,63467.0,0.0044591573185305,0.0054874186585154,1834.82460256926,181048.77,216456.66,21.72675351508878,14.5236187234895,217067946.0,10096.8,1795693.0,6025391.54,0.0056227874141069,36.02553370332511,750.0,175.0,468.88722033747956,319.8683491391748,501.0353
32413,2017,Oklahoma - Illinois,2896.0,666.320687775299,4.5,2855.3,3933602.0,1719745.0,231.35,327.26,51882.0,59497.0,0.0044591573185305,0.0055004454006084,842.544468693179,181048.77,150007.62,21.72675351508878,11.464384275945449,83469127.0,3029.2,574606.0,2417449.02,0.0052717862326533,34.52777134468796,750.0,1500.0,734.0194244467526,559.2209990250911,1084.6162
